Zipcodes,Date,Online Available,Pharmacy,Store Sales,Median Income,Population
92656,3/1/2015,0,1,184542,62765,32843
92656,4/1/2015,0,1,235926,62765,32843
92656,5/1/2015,0,1,180083,62765,32843
92656,6/1/2015,0,1,184542,62765,32843
92656,7/1/2015,0,1,186836,62765,32843
92656,8/1/2015,0,1,191230,62765,32843
92656,9/1/2015,0,1,203568,62765,32843
92656,10/1/2015,0,1,190905,62765,32843
92656,11/1/2015,0,1,172464,62765,32843
92656,12/1/2015,0,1,191057,62765,32843
92656,1/1/2016,0,1,233762,62765,32843
92656,2/1/2016,0,1,180949,62765,32843
92656,3/1/2016,0,1,207875,62765,32843
92656,4/1/2016,0,1,234108,62765,32843
92656,5/1/2016,0,1,182659,62765,32843
92656,6/1/2016,0,1,205494,62765,32843
92656,7/1/2016,0,1,176836,62765,32843
92656,8/1/2016,0,1,205104,62765,32843
92656,9/1/2016,0,1,184087,62765,32843
92656,10/1/2016,0,1,168308,62765,32843
92656,11/1/2016,0,1,207680,62765,32843
92656,12/1/2016,0,1,220602,62765,32843
92683,1/1/2015,0,0,201882,31504,59822
92683,2/1/2015,0,0,181000,31504,59822
92683,3/1/2015,0,0,180981,31504,59822
92683,4/1/2015,0,0,197999,31504,59822
92683,5/1/2015,0,0,182055,31504,59822
92683,6/1/2015,0,0,148603,31504,59822
92683,7/1/2015,0,0,158309,31504,59822
92683,8/1/2015,0,0,158837,31504,59822
92683,9/1/2015,0,0,166356,31504,59822
92683,10/1/2015,0,0,152184,31504,59822
92683,11/1/2015,0,0,188162,31504,59822
92683,12/1/2015,0,0,179153,31504,59822
92683,1/1/2016,0,0,171502,31504,59822
92683,2/1/2016,0,0,160721,31504,59822
92683,3/1/2016,0,0,215602,31504,59822
92683,4/1/2016,0,0,169165,31504,59822
92683,5/1/2016,0,0,159176,31504,59822
92683,6/1/2016,0,0,166356,31504,59822
92683,7/1/2016,0,0,160194,31504,59822
92683,8/1/2016,0,0,186013,31504,59822
92683,9/1/2016,0,0,176119,31504,59822
92683,10/1/2016,0,0,207762,31504,59822
92683,11/1/2016,0,0,192232,31504,59822
92683,12/1/2016,0,0,205425,31504,59822
92692,1/1/2015,0,0,232419,61650,32940
92692,2/1/2015,0,0,195013,61650,32940
92692,3/1/2015,0,0,203075,61650,32940
92692,4/1/2015,0,0,180493,61650,32940
92692,5/1/2015,0,0,173995,61650,32940
92692,6/1/2015,0,0,202994,61650,32940
92692,7/1/2015,0,0,177406,61650,32940
92692,8/1/2015,0,0,177406,61650,32940
92692,9/1/2015,0,0,199014,61650,32940
92692,10/1/2015,0,0,207157,61650,32940
92692,11/1/2015,0,0,221514,61650,32940
92692,12/1/2015,0,0,215260,61650,32940
92692,1/1/2016,0,0,221352,61650,32940
92692,2/1/2016,0,0,163191,61650,32940
92692,3/1/2016,0,0,208599,61650,32940
92692,4/1/2016,0,0,169608,61650,32940
92692,5/1/2016,0,0,227850,61650,32940
92692,6/1/2016,0,0,186829,61650,32940
92692,7/1/2016,0,0,196983,61650,32940
92692,8/1/2016,0,0,209208,61650,32940
92692,9/1/2016,0,0,217493,61650,32940
92692,10/1/2016,0,0,219321,61650,32940
92692,11/1/2016,0,0,196780,61650,32940
92692,12/1/2016,0,0,191053,61650,32940
92703,1/1/2015,0,1,75229,22222,39804
92703,2/1/2015,0,1,99488,22222,39804
92703,3/1/2015,0,1,95680,22222,39804
92703,4/1/2015,0,1,79278,22222,39804
92703,5/1/2015,0,1,84683,22222,39804
92703,6/1/2015,0,1,89829,22222,39804
92703,7/1/2015,0,1,85361,22222,39804
92703,8/1/2015,0,1,91027,22222,39804
92703,9/1/2015,0,1,93692,22222,39804
92703,10/1/2015,0,1,101420,22222,39804
92703,11/1/2015,0,1,86374,22222,39804
92703,12/1/2015,0,1,106296,22222,39804
92703,1/1/2016,0,1,93785,22222,39804
92703,2/1/2016,0,1,100370,22222,39804
92703,3/1/2016,0,1,91761,22222,39804
92703,4/1/2016,0,1,90052,22222,39804
92703,5/1/2016,0,1,101401,22222,39804
92703,6/1/2016,0,1,103184,22222,39804
92703,7/1/2016,0,1,85510,22222,39804
92703,8/1/2016,0,1,74003,22222,39804
92703,9/1/2016,0,1,95401,22222,39804
92703,10/1/2016,0,1,90107,22222,39804
92703,11/1/2016,0,1,84312,22222,39804
92703,12/1/2016,0,1,91018,22222,39804
92704,1/1/2015,0,0,108281,25627,49680
92704,2/1/2015,0,0,99000,25627,49680
92704,3/1/2015,0,0,130625,25627,49680
92704,4/1/2015,0,0,123521,25627,49680
92704,5/1/2015,0,0,115958,25627,49680
92704,6/1/2015,0,0,121649,25627,49680
92704,7/1/2015,0,0,103558,25627,49680
92704,8/1/2015,0,0,111273,25627,49680
92704,9/1/2015,0,0,133732,25627,49680
92704,10/1/2015,0,0,140161,25627,49680
92704,11/1/2015,0,0,129759,25627,49680
92704,12/1/2015,0,0,144248,25627,49680
92704,1/1/2016,0,0,133757,25627,49680
92704,2/1/2016,0,0,103354,25627,49680
92704,3/1/2016,0,0,133681,25627,49680
92704,4/1/2016,0,0,114965,25627,49680
92704,5/1/2016,0,0,123495,25627,49680
92704,6/1/2016,0,0,118403,25627,49680
92704,7/1/2016,0,0,130778,25627,49680
92704,8/1/2016,0,0,133604,25627,49680
92704,9/1/2016,0,0,136303,25627,49680
92704,10/1/2016,0,0,119332,25627,49680
92704,11/1/2016,0,0,122261,25627,49680
92704,12/1/2016,0,0,137653,25627,49680
92707,1/1/2015,0,1,69281,24985,34386
92707,2/1/2015,0,1,73800,24985,34386
92707,3/1/2015,0,1,78680,24985,34386
92707,4/1/2015,0,1,89984,24985,34386
92707,5/1/2015,0,1,92825,24985,34386
92707,6/1/2015,0,1,94395,24985,34386
92707,7/1/2015,0,1,93529,24985,34386
92707,8/1/2015,0,1,78807,24985,34386
92707,9/1/2015,0,1,83732,24985,34386
92707,10/1/2015,0,1,91797,24985,34386
92707,11/1/2015,0,1,81459,24985,34386
92707,12/1/2015,0,1,99447,24985,34386
92707,1/1/2016,0,1,89984,24985,34386
92707,2/1/2016,0,1,81766,24985,34386
92707,3/1/2016,0,1,69281,24985,34386
92707,4/1/2016,0,1,81414,24985,34386
92707,5/1/2016,0,1,91093,24985,34386
92707,6/1/2016,0,1,103199,24985,34386
92707,7/1/2016,0,1,77291,24985,34386
92707,8/1/2016,0,1,80683,24985,34386
92707,9/1/2016,0,1,80052,24985,34386
92707,10/1/2016,0,1,85735,24985,34386
92707,11/1/2016,0,1,78211,24985,34386
92707,12/1/2016,0,1,79564,24985,34386
92708,1/1/2015,0,1,169029,43811,39909
92708,2/1/2015,0,1,171563,43811,39909
92708,3/1/2015,0,1,176299,43811,39909
92708,4/1/2015,0,1,212044,43811,39909
92708,5/1/2015,0,1,142758,43811,39909
92708,6/1/2015,0,1,158473,43811,39909
92708,7/1/2015,0,1,155058,43811,39909
92708,8/1/2015,0,1,155756,43811,39909
92708,9/1/2015,0,1,181715,43811,39909
92708,10/1/2015,0,1,172719,43811,39909
92708,11/1/2015,0,1,181385,43811,39909
92708,12/1/2015,0,1,163852,43811,39909
92708,1/1/2016,0,1,191849,43811,39909
92708,2/1/2016,0,1,152671,43811,39909
92708,3/1/2016,0,1,154728,43811,39909
92708,4/1/2016,0,1,162622,43811,39909
92708,5/1/2016,0,1,185313,43811,39909
92708,6/1/2016,0,1,198495,43811,39909
92708,7/1/2016,0,1,170920,43811,39909
92708,8/1/2016,0,1,174151,43811,39909
92708,9/1/2016,0,1,155095,43811,39909
92708,10/1/2016,0,1,149807,43811,39909
92708,11/1/2016,0,1,185387,43811,39909
92708,12/1/2016,0,1,179640,43811,39909
92780,1/1/2015,0,1,109167,35467,36790
92780,2/1/2015,0,1,134226,35467,36790
92780,3/1/2015,0,1,139747,35467,36790
92780,4/1/2015,0,1,141145,35467,36790
92780,5/1/2015,0,1,119607,35467,36790
92780,6/1/2015,0,1,120936,35467,36790
92780,7/1/2015,0,1,130910,35467,36790
92780,8/1/2015,0,1,114305,35467,36790
92780,9/1/2015,0,1,155229,35467,36790
92780,10/1/2015,0,1,127554,35467,36790
92780,11/1/2015,0,1,112086,35467,36790
92780,12/1/2015,0,1,123718,35467,36790
92780,1/1/2016,0,1,139268,35467,36790
92780,2/1/2016,0,1,114291,35467,36790
92780,3/1/2016,0,1,128855,35467,36790
92780,4/1/2016,0,1,131089,35467,36790
92780,5/1/2016,0,1,138350,35467,36790
92780,6/1/2016,0,1,139747,35467,36790
92780,7/1/2016,0,1,123594,35467,36790
92780,8/1/2016,0,1,130239,35467,36790
92780,9/1/2016,0,1,127006,35467,36790
92780,10/1/2016,0,1,114538,35467,36790
92780,11/1/2016,0,1,120183,35467,36790
92780,12/1/2016,0,1,152489,35467,36790
92804,1/1/2015,0,1,164031,30950,53651
92804,2/1/2015,0,1,177229,30950,53651
92804,3/1/2015,0,1,160526,30950,53651
92804,4/1/2015,0,1,163420,30950,53651
92804,5/1/2015,0,1,147258,30950,53651
92804,6/1/2015,0,1,153430,30950,53651
92804,7/1/2015,0,1,181379,30950,53651
92804,8/1/2015,0,1,184953,30950,53651
92804,9/1/2015,0,1,146456,30950,53651
92804,10/1/2015,0,1,150501,30950,53651
92804,11/1/2015,0,1,177421,30950,53651
92804,12/1/2015,0,1,139133,30950,53651
92804,1/1/2016,0,1,142969,30950,53651
92804,2/1/2016,0,1,177578,30950,53651
92804,3/1/2016,0,1,146456,30950,53651
92804,4/1/2016,0,1,184953,30950,53651
92804,5/1/2016,0,1,161102,30950,53651
92804,6/1/2016,0,1,170447,30950,53651
92804,7/1/2016,0,1,152314,30950,53651
92804,8/1/2016,0,1,192067,30950,53651
92804,9/1/2016,0,1,184953,30950,53651
92804,10/1/2016,0,1,183140,30950,53651
92804,11/1/2016,0,1,169122,30950,53651
92804,12/1/2016,0,1,146944,30950,53651
92805,1/1/2015,0,1,116839,26094,40992
92805,2/1/2015,0,1,113413,26094,40992
92805,3/1/2015,0,1,98689,26094,40992
92805,4/1/2015,0,1,94859,26094,40992
92805,5/1/2015,0,1,116300,26094,40992
92805,6/1/2015,0,1,103103,26094,40992
92805,7/1/2015,0,1,90569,26094,40992
92805,8/1/2015,0,1,86256,26094,40992
92805,9/1/2015,0,1,111190,26094,40992
92805,10/1/2015,0,1,113301,26094,40992
92805,11/1/2015,0,1,95286,26094,40992
92805,12/1/2015,0,1,112268,26094,40992
92805,1/1/2016,0,1,92725,26094,40992
92805,2/1/2016,0,1,98521,26094,40992
92805,3/1/2016,0,1,94859,26094,40992
92805,4/1/2016,0,1,124937,26094,40992
92805,5/1/2016,0,1,96016,26094,40992
92805,6/1/2016,0,1,113211,26094,40992
92805,7/1/2016,0,1,117367,26094,40992
92805,8/1/2016,0,1,92546,26094,40992
92805,9/1/2016,0,1,124937,26094,40992
92805,10/1/2016,0,1,107820,26094,40992
92805,11/1/2016,0,1,111122,26094,40992
92805,12/1/2016,0,1,94511,26094,40992
92833,1/1/2015,1,1,126313,37068,33848
92833,2/1/2015,1,1,134178,37068,33848
92833,3/1/2015,1,1,149263,37068,33848
92833,4/1/2015,1,1,109556,37068,33848
92833,5/1/2015,1,1,134376,37068,33848
92833,6/1/2015,1,1,125207,37068,33848
92833,7/1/2015,1,1,102626,37068,33848
92833,8/1/2015,1,1,122282,37068,33848
92833,9/1/2015,1,1,109609,37068,33848
92833,10/1/2015,1,1,138144,37068,33848
92833,11/1/2015,1,1,124680,37068,33848
92833,12/1/2015,1,1,132900,37068,33848
92833,1/1/2016,1,1,119516,37068,33848
92833,2/1/2016,1,1,143524,37068,33848
92833,3/1/2016,1,1,139466,37068,33848
92833,4/1/2016,1,1,121224,37068,33848
92833,5/1/2016,1,1,138221,37068,33848
92833,6/1/2016,1,1,135457,37068,33848
92833,7/1/2016,1,1,148848,37068,33848
92833,8/1/2016,1,1,125781,37068,33848
92833,9/1/2016,1,1,116817,37068,33848
92833,10/1/2016,1,1,123214,37068,33848
92833,11/1/2016,1,1,133910,37068,33848
92833,12/1/2016,1,1,150661,37068,33848
92840,1/1/2015,0,1,110143,31650,33830
92840,2/1/2015,0,1,110087,31650,33830
92840,3/1/2015,0,1,92695,31650,33830
92840,4/1/2015,0,1,118991,31650,33830
92840,5/1/2015,0,1,103330,31650,33830
92840,6/1/2015,0,1,104623,31650,33830
92840,7/1/2015,0,1,115686,31650,33830
92840,8/1/2015,0,1,95719,31650,33830
92840,9/1/2015,0,1,123668,31650,33830
92840,10/1/2015,0,1,107569,31650,33830
92840,11/1/2015,0,1,116923,31650,33830
92840,12/1/2015,0,1,106804,31650,33830
92840,1/1/2016,0,1,107973,31650,33830
92840,2/1/2016,0,1,111301,31650,33830
92840,3/1/2016,0,1,114505,31650,33830
92840,4/1/2016,0,1,110964,31650,33830
92840,5/1/2016,0,1,90840,31650,33830
92840,6/1/2016,0,1,91267,31650,33830
92840,7/1/2016,0,1,105230,31650,33830
92840,8/1/2016,0,1,90154,31650,33830
92840,9/1/2016,0,1,95877,31650,33830
92840,10/1/2016,0,1,89940,31650,33830
92840,11/1/2016,0,1,106849,31650,33830
92840,12/1/2016,0,1,105770,31650,33830
92870,1/1/2015,0,0,121436,41727,34042
92870,2/1/2015,0,0,130911,41727,34042
92870,3/1/2015,0,0,123581,41727,34042
92870,4/1/2015,0,0,125825,41727,34042
92870,5/1/2015,0,0,131479,41727,34042
92870,6/1/2015,0,0,136067,41727,34042
92870,7/1/2015,0,0,131678,41727,34042
92870,8/1/2015,0,0,150641,41727,34042
92870,9/1/2015,0,0,146308,41727,34042
92870,10/1/2015,0,0,123751,41727,34042
92870,11/1/2015,0,0,155115,41727,34042
92870,12/1/2015,0,0,122303,41727,34042
92870,1/1/2016,0,0,109305,41727,34042
92870,2/1/2016,0,0,128070,41727,34042
92870,3/1/2016,0,0,133141,41727,34042
92870,4/1/2016,0,0,142033,41727,34042
92870,5/1/2016,0,0,133638,41727,34042
92870,6/1/2016,0,0,130911,41727,34042
92870,7/1/2016,0,0,125825,41727,34042
92870,8/1/2016,0,0,138993,41727,34042
92870,9/1/2016,0,0,136365,41727,34042
92870,10/1/2016,0,0,116479,41727,34042
92870,11/1/2016,0,0,113354,41727,34042
92870,12/1/2016,0,0,132246,41727,34042
92880,1/1/2015,0,0,209760,51053,37632
92880,2/1/2015,0,0,156772,51053,37632
92880,3/1/2015,0,0,195677,51053,37632
92880,4/1/2015,0,0,159769,51053,37632
92880,5/1/2015,0,0,164611,51053,37632
92880,6/1/2015,0,0,176119,51053,37632
92880,7/1/2015,0,0,207781,51053,37632
92880,8/1/2015,0,0,193660,51053,37632
92880,9/1/2015,0,0,171834,51053,37632
92880,10/1/2015,0,0,201806,51053,37632
92880,11/1/2015,0,0,211815,51053,37632
92880,12/1/2015,0,0,176369,51053,37632
92880,1/1/2016,0,0,160461,51053,37632
92880,2/1/2016,0,0,164265,51053,37632
92880,3/1/2016,0,0,191950,51053,37632
92880,4/1/2016,0,0,219788,51053,37632
92880,5/1/2016,0,0,172161,51053,37632
92880,6/1/2016,0,0,199404,51053,37632
92880,7/1/2016,0,0,193660,51053,37632
92880,8/1/2016,0,0,187992,51053,37632
92880,9/1/2016,0,0,169279,51053,37632
92880,10/1/2016,0,0,187992,51053,37632
92880,11/1/2016,0,0,184342,51053,37632
92880,12/1/2016,0,0,205802,51053,37632
92882,1/1/2015,1,1,139742,41205,40607
92882,2/1/2015,1,1,163389,41205,40607
92882,3/1/2015,1,1,190023,41205,40607
92882,4/1/2015,1,1,176917,41205,40607
92882,5/1/2015,1,1,161896,41205,40607
92882,6/1/2015,1,1,184577,41205,40607
92882,7/1/2015,1,1,166903,41205,40607
92882,8/1/2015,1,1,159243,41205,40607
92882,9/1/2015,1,1,166481,41205,40607
92882,10/1/2015,1,1,199229,41205,40607
92882,11/1/2015,1,1,173930,41205,40607
92882,12/1/2015,1,1,180466,41205,40607
92882,1/1/2016,1,1,191336,41205,40607
92882,2/1/2016,1,1,167539,41205,40607
92882,3/1/2016,1,1,173379,41205,40607
92882,4/1/2016,1,1,180642,41205,40607
92882,5/1/2016,1,1,171682,41205,40607
92882,6/1/2016,1,1,206886,41205,40607
92882,7/1/2016,1,1,147314,41205,40607
92882,8/1/2016,1,1,178293,41205,40607
92882,9/1/2016,1,1,189595,41205,40607
92882,10/1/2016,1,1,166317,41205,40607
92882,11/1/2016,1,1,202908,41205,40607
92882,12/1/2016,1,1,149042,41205,40607
92886,1/1/2015,0,1,221356,59582,31493
92886,2/1/2015,0,1,225494,59582,31493
92886,3/1/2015,0,1,218893,59582,31493
92886,4/1/2015,0,1,170071,59582,31493
92886,5/1/2015,0,1,182365,59582,31493
92886,6/1/2015,0,1,193024,59582,31493
92886,7/1/2015,0,1,192926,59582,31493
92886,8/1/2015,0,1,153206,59582,31493
92886,9/1/2015,0,1,183468,59582,31493
92886,10/1/2015,0,1,181084,59582,31493
92886,11/1/2015,0,1,212923,59582,31493
92886,12/1/2015,0,1,221297,59582,31493
92886,1/1/2016,0,1,196945,59582,31493
92886,2/1/2016,0,1,194935,59582,31493
92886,3/1/2016,0,1,181084,59582,31493
92886,4/1/2016,0,1,172829,59582,31493
92886,5/1/2016,0,1,198955,59582,31493
92886,6/1/2016,0,1,198403,59582,31493
92886,7/1/2016,0,1,177912,59582,31493
92886,8/1/2016,0,1,149738,59582,31493
92886,9/1/2016,0,1,167155,59582,31493
92886,10/1/2016,0,1,179981,59582,31493
92886,11/1/2016,0,1,219051,59582,31493
92886,12/1/2016,0,1,204491,59582,31493
93003,1/1/2015,1,0,128466,43793,34823
93003,2/1/2015,1,0,172783,43793,34823
93003,3/1/2015,1,0,166500,43793,34823
93003,4/1/2015,1,0,147773,43793,34823
93003,5/1/2015,1,0,137632,43793,34823
93003,6/1/2015,1,0,144662,43793,34823
93003,7/1/2015,1,0,149450,43793,34823
93003,8/1/2015,1,0,147498,43793,34823
93003,9/1/2015,1,0,124440,43793,34823
93003,10/1/2015,1,0,124593,43793,34823
93003,11/1/2015,1,0,161727,43793,34823
93003,12/1/2015,1,0,152485,43793,34823
93003,1/1/2016,1,0,114394,43793,34823
93003,2/1/2016,1,0,143488,43793,34823
93003,3/1/2016,1,0,147911,43793,34823
93003,4/1/2016,1,0,156639,43793,34823
93003,5/1/2016,1,0,137748,43793,34823
93003,6/1/2016,1,0,131083,43793,34823
93003,7/1/2016,1,0,152081,43793,34823
93003,8/1/2016,1,0,126360,43793,34823
93003,9/1/2016,1,0,130470,43793,34823
93003,10/1/2016,1,0,150670,43793,34823
93003,11/1/2016,1,0,146476,43793,34823
93003,12/1/2016,1,0,141862,43793,34823
93030,1/1/2015,0,0,81609,27362,33610
93030,2/1/2015,0,0,87365,27362,33610
93030,3/1/2015,0,0,82914,27362,33610
93030,4/1/2015,0,0,81296,27362,33610
93030,5/1/2015,0,0,86492,27362,33610
93030,6/1/2015,0,0,85250,27362,33610
93030,7/1/2015,0,0,91881,27362,33610
93030,8/1/2015,0,0,88285,27362,33610
93030,9/1/2015,0,0,73746,27362,33610
93030,10/1/2015,0,0,94465,27362,33610
93030,11/1/2015,0,0,75925,27362,33610
93030,12/1/2015,0,0,79089,27362,33610
93030,1/1/2016,0,0,78629,27362,33610
93030,2/1/2016,0,0,83595,27362,33610
93030,3/1/2016,0,0,78022,27362,33610
93030,4/1/2016,0,0,97527,27362,33610
93030,5/1/2016,0,0,78951,27362,33610
93030,6/1/2016,0,0,92773,27362,33610
93030,7/1/2016,0,0,82105,27362,33610
93030,8/1/2016,0,0,78169,27362,33610
93030,9/1/2016,0,0,87366,27362,33610
93030,10/1/2016,0,0,93481,27362,33610
93030,11/1/2016,0,0,84974,27362,33610
93030,12/1/2016,0,0,89205,27362,33610
93033,1/1/2015,0,0,105752,22471,46175
93033,2/1/2015,0,0,91174,22471,46175
93033,3/1/2015,0,0,85550,22471,46175
93033,4/1/2015,0,0,95625,22471,46175
93033,5/1/2015,0,0,108948,22471,46175
93033,6/1/2015,0,0,104673,22471,46175
93033,7/1/2015,0,0,106686,22471,46175
93033,8/1/2015,0,0,106893,22471,46175
93033,9/1/2015,0,0,107578,22471,46175
93033,10/1/2015,0,0,91910,22471,46175
93033,11/1/2015,0,0,102722,22471,46175
93033,12/1/2015,0,0,84772,22471,46175
93033,1/1/2016,0,0,92076,22471,46175
93033,2/1/2016,0,0,107952,22471,46175
93033,3/1/2016,0,0,102722,22471,46175
93033,4/1/2016,0,0,88030,22471,46175
93033,5/1/2016,0,0,91018,22471,46175
93033,6/1/2016,0,0,88569,22471,46175
93033,7/1/2016,0,0,96040,22471,46175
93033,8/1/2016,0,0,108429,22471,46175
93033,9/1/2016,0,0,96185,22471,46175
93033,10/1/2016,0,0,85934,22471,46175
93033,11/1/2016,0,0,89576,22471,46175
93033,12/1/2016,0,0,85934,22471,46175
93063,1/1/2015,1,0,193343,48837,36958
93063,2/1/2015,1,0,153923,48837,36958
93063,3/1/2015,1,0,169807,48837,36958
93063,4/1/2015,1,0,188614,48837,36958
93063,5/1/2015,1,0,152804,48837,36958
93063,6/1/2015,1,0,156035,48837,36958
93063,7/1/2015,1,0,185834,48837,36958
93063,8/1/2015,1,0,180492,48837,36958
93063,9/1/2015,1,0,140350,48837,36958
93063,10/1/2015,1,0,196736,48837,36958
93063,11/1/2015,1,0,176738,48837,36958
93063,12/1/2015,1,0,185726,48837,36958
93063,1/1/2016,1,0,140692,48837,36958
93063,2/1/2016,1,0,145808,48837,36958
93063,3/1/2016,1,0,138801,48837,36958
93063,4/1/2016,1,0,174797,48837,36958
93063,5/1/2016,1,0,128943,48837,36958
93063,6/1/2016,1,0,162408,48837,36958
93063,7/1/2016,1,0,156682,48837,36958
93063,8/1/2016,1,0,190361,48837,36958
93063,9/1/2016,1,0,176618,48837,36958
93063,10/1/2016,1,0,157990,48837,36958
93063,11/1/2016,1,0,178439,48837,36958
93063,12/1/2016,1,0,157956,48837,36958
93065,1/1/2015,0,0,223467,48715,47291
93065,2/1/2015,0,0,192412,48715,47291
93065,3/1/2015,0,0,221255,48715,47291
93065,4/1/2015,0,0,220887,48715,47291
93065,5/1/2015,0,0,249177,48715,47291
93065,6/1/2015,0,0,218951,48715,47291
93065,7/1/2015,0,0,201350,48715,47291
93065,8/1/2015,0,0,185132,48715,47291
93065,9/1/2015,0,0,188910,48715,47291
93065,10/1/2015,0,0,211948,48715,47291
93065,11/1/2015,0,0,241897,48715,47291
93065,12/1/2015,0,0,192181,48715,47291
93065,1/1/2016,0,0,216555,48715,47291
93065,2/1/2016,0,0,194785,48715,47291
93065,3/1/2016,0,0,221232,48715,47291
93065,4/1/2016,0,0,244316,48715,47291
93065,5/1/2016,0,0,253623,48715,47291
93065,6/1/2016,0,0,223375,48715,47291
93065,7/1/2016,0,0,210059,48715,47291
93065,8/1/2016,0,0,216671,48715,47291
93065,9/1/2016,0,0,253900,48715,47291
93065,10/1/2016,0,0,189947,48715,47291
93065,11/1/2016,0,0,188219,48715,47291
93065,12/1/2016,0,0,189832,48715,47291
93215,1/1/2015,0,1,45491,17944,31377
93215,2/1/2015,0,1,50918,17944,31377
93215,3/1/2015,0,1,47886,17944,31377
93215,4/1/2015,0,1,65124,17944,31377
93215,5/1/2015,0,1,57179,17944,31377
93215,6/1/2015,0,1,51504,17944,31377
93215,7/1/2015,0,1,61483,17944,31377
93215,8/1/2015,0,1,52089,17944,31377
93215,9/1/2015,0,1,66372,17944,31377
93215,10/1/2015,0,1,59697,17944,31377
93215,11/1/2015,0,1,58515,17944,31377
93215,12/1/2015,0,1,50250,17944,31377
93215,1/1/2016,0,1,55601,17944,31377
93215,2/1/2016,0,1,59709,17944,31377
93215,3/1/2016,0,1,57344,17944,31377
93215,4/1/2016,0,1,60868,17944,31377
93215,5/1/2016,0,1,61506,17944,31377
93215,6/1/2016,0,1,52544,17944,31377
93215,7/1/2016,0,1,58409,17944,31377
93215,8/1/2016,0,1,57321,17944,31377
93215,9/1/2016,0,1,48364,17944,31377
93215,10/1/2016,0,1,63847,17944,31377
93215,11/1/2016,0,1,56079,17944,31377
93215,12/1/2016,0,1,49659,17944,31377
93230,1/1/2015,0,0,120902,32619,39889
93230,2/1/2015,0,0,142058,32619,39889
93230,3/1/2015,0,0,137713,32619,39889
93230,4/1/2015,0,0,101359,32619,39889
93230,5/1/2015,0,0,136620,32619,39889
93230,6/1/2015,0,0,111234,32619,39889
93230,7/1/2015,0,0,139378,32619,39889
93230,8/1/2015,0,0,111234,32619,39889
93230,9/1/2015,0,0,113355,32619,39889
93230,10/1/2015,0,0,127473,32619,39889
93230,11/1/2015,0,0,118859,32619,39889
93230,12/1/2015,0,0,104338,32619,39889
93230,1/1/2016,0,0,125690,32619,39889
93230,2/1/2016,0,0,121084,32619,39889
93230,3/1/2016,0,0,116790,32619,39889
93230,4/1/2016,0,0,140523,32619,39889
93230,5/1/2016,0,0,124909,32619,39889
93230,6/1/2016,0,0,106017,32619,39889
93230,7/1/2016,0,0,144817,32619,39889
93230,8/1/2016,0,0,134017,32619,39889
93230,9/1/2016,0,0,137713,32619,39889
93230,10/1/2016,0,0,115801,32619,39889
93230,11/1/2016,0,0,106446,32619,39889
93230,12/1/2016,0,0,102009,32619,39889
93257,1/1/2015,0,1,115064,25832,42439
93257,2/1/2015,0,1,111334,25832,42439
93257,3/1/2015,0,1,125562,25832,42439
93257,4/1/2015,0,1,101964,25832,42439
93257,5/1/2015,0,1,88577,25832,42439
93257,6/1/2015,0,1,101527,25832,42439
93257,7/1/2015,0,1,106707,25832,42439
93257,8/1/2015,0,1,125700,25832,42439
93257,9/1/2015,0,1,95104,25832,42439
93257,10/1/2015,0,1,117412,25832,42439
93257,11/1/2015,0,1,113890,25832,42439
93257,12/1/2015,0,1,111611,25832,42439
93257,1/1/2016,0,1,104336,25832,42439
93257,2/1/2016,0,1,107570,25832,42439
93257,3/1/2016,0,1,119657,25832,42439
93257,4/1/2016,0,1,106361,25832,42439
93257,5/1/2016,0,1,122109,25832,42439
93257,6/1/2016,0,1,112531,25832,42439
93257,7/1/2016,0,1,105797,25832,42439
93257,8/1/2016,0,1,102563,25832,42439
93257,9/1/2016,0,1,126621,25832,42439
93257,10/1/2016,0,1,95541,25832,42439
93257,11/1/2016,0,1,110448,25832,42439
93257,12/1/2016,0,1,101423,25832,42439
93274,1/1/2015,0,1,106090,30269,39625
93274,2/1/2015,0,1,107224,30269,39625
93274,3/1/2015,0,1,113609,30269,39625
93274,4/1/2015,0,1,133595,30269,39625
93274,5/1/2015,0,1,134905,30269,39625
93274,6/1/2015,0,1,101556,30269,39625
93274,7/1/2015,0,1,113722,30269,39625
93274,8/1/2015,0,1,113646,30269,39625
93274,9/1/2015,0,1,123381,30269,39625
93274,10/1/2015,0,1,134905,30269,39625
93274,11/1/2015,0,1,100498,30269,39625
93274,12/1/2015,0,1,119717,30269,39625
93274,1/1/2016,0,1,105183,30269,39625
93274,2/1/2016,0,1,116052,30269,39625
93274,3/1/2016,0,1,103483,30269,39625
93274,4/1/2016,0,1,130975,30269,39625
93274,5/1/2016,0,1,101758,30269,39625
93274,6/1/2016,0,1,125736,30269,39625
93274,7/1/2016,0,1,119339,30269,39625
93274,8/1/2016,0,1,121656,30269,39625
93274,9/1/2016,0,1,127046,30269,39625
93274,10/1/2016,0,1,145458,30269,39625
93274,11/1/2016,0,1,111556,30269,39625
93274,12/1/2016,0,1,123318,30269,39625
93277,1/1/2015,0,1,102625,35939,32597
93277,2/1/2015,0,1,125284,35939,32597
93277,3/1/2015,0,1,112159,35939,32597
93277,4/1/2015,0,1,108493,35939,32597
93277,5/1/2015,0,1,125468,35939,32597
93277,6/1/2015,0,1,99034,35939,32597
93277,7/1/2015,0,1,114545,35939,32597
93277,8/1/2015,0,1,120449,35939,32597
93277,9/1/2015,0,1,132935,35939,32597
